,rt,stimulus,key_press,trial_type,trial_index,time_elapsed,internal_node_id,responses,correct,choices,correct_choice,trial_duration,response_ends_trial,number_of_apertures,number_of_dots,number_of_sets,coherent_direction,coherence,opposite_coherence,dot_radius,dot_life,move_distance,aperture_width,aperture_height,dot_color,background_color,RDK_type,aperture_type,reinsert_type,frame_rate,frame_rate_array,number_of_frames,aperture_center_x,aperture_center_y,fixation_cross,fixation_cross_width,fixation_cross_height,fixation_cross_color,fixation_cross_thickness,border,colour_config,rotation_config,border_color,canvas_width,canvas_height,stair_coh1,stair_coh2
330,1358.720000134781,,75.0,RDK,330,588085,0.0-20.67-2.67,,True,"k,p",k,4000.0,True,2.0,100.0,1.0,"90,90","0,0.19164169350966817",0.0,2.0,7.0,2.0,140.0,550.0,"black,white",gray,2.0,4.0,2.0,16.88318749947939,"[33.51500001735985,18.780000042170286,15.834999969229102,21.865000016987324,12.319999979808927,15.230000019073486,20.394999999552965,23.610000032931566,11.590000009164214,12.234999798238277,15.285000205039978,18.339999951422215,24.29499989375472,12.020000023767352,12.445000000298023,16.485000029206276,16.95499988272786,16.330000013113022,17.260000109672546,16.874999972060323,15.64999995753169,16.539999982342124,17.884999979287386,16.12000004388392,18.18499993532896,15.080000041052699,16.180000035092235,18.075000029057264,15.579999890178442,16.985000111162663,15.72000002488494,17.139999894425273,16.80000009946525,16.989999916404486,20.484999986365438,12.140000006183982,17.23000011406839,16.28999994136393,28.90000003390014,10.014999890699983,12.025000061839819,15.545000089332461,16.494999872520566,24.59500008262694,10.6500000692904,14.13999986834824,16.77500014193356,17.0650000218302,17.494999803602695,20.675000036135316,11.189999990165234,16.76000002771616,17.125000013038516,16.645000083371997,16.54500002041459,16.399999847635627,16.550000058487058,16.74499991349876,16.790000023320317,16.71000011265278,18.965000053867698,14.239999931305647,16.439999919384718,17.145000165328383,17.739999806508422,15.635000076144934,20.035000052303076,12.989999959245324,16.430000076070428,17.939999932423234,15.965000027790666,16.414999961853027,16.594999935477972,17.029999988153577,16.78499998524785,17.635000171139836,15.854999888688326,15.915000112727284,16.749999951571226,17.574999947100878]",80.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
331,,<h2 style='background: white;padding: 10px;'> <font color='green'>Correct! </font> </h2>,,html-keyboard-response,331,588640,0.0-20.67-3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,,<font color='grey'>coh1</font>,,html-keyboard-response,332,589046,0.0-20.68-0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,333,589298,0.0-20.68-1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,1418.4350001160055,,80.0,RDK,334,590718,0.0-20.68-2.68,,False,"k,p",k,4000.0,True,2.0,100.0,1.0,"90,90","0.0969996126510999,0",0.0,2.0,7.0,2.0,140.0,550.0,"white,black",gray,2.0,4.0,2.0,16.602058823713485,"[29.704999877139926,12.59499997831881,9.030000073835254,12.044999981299043,18.27000011689961,11.659999843686819,16.934999963268638,16.905000200495124,16.58499985933304,16.275000059977174,17.380000092089176,16.46499987691641,16.724999994039536,17.195000080391765,15.834999969229102,16.804999904707074,16.8550000526011,17.179999966174364,15.940000070258975,16.28999994136393,16.915000043809414,16.860000090673566,16.524999868124723,17.20999996177852,16.49500010535121,16.1699999589473,16.68999996036291,16.45500003360212,17.0499999076128,16.580000054091215,16.405000118538737,36.56999999657273,13.419999973848462,8.840000024065375,11.884999927133322,13.534999918192625,16.49500010535121,16.374999890103936,17.274999991059303,16.635000007227063,15.850000083446503,16.539999982342124,16.73500007018447,16.964999958872795,17.179999966174364,15.850000083446503,16.934999963268638,16.71999995596707,16.42500003799796,23.640000028535724,9.885000064969063,16.19499991647899,17.340000020340085,17.92000001296401,15.119999879971147,17.445000121369958,16.46499987691641,15.575000084936619,16.92000008188188,17.839999869465828,16.659999964758754,16.68999996036291,15.810000011697412,16.250000102445483,17.539999913424253,16.260000178590417,16.014999942854047,17.42499996908009,16.460000071674585,16.494999872520566,17.355000134557486,17.454999964684248,15.164999989792705,16.765000065788627,16.68999996036291,16.86499989591539,16.955000115558505,15.844999812543392,16.76000002771616,17.210000194609165,16.5049999486655,16.714999917894602,16.56000013463199,16.949999844655395,17.170000122860074]",85.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
335,,<h2 style='background: white;padding: 10px;'> <font color='red'> Wrong. </font>  </h2>,,html-keyboard-response,335,591272,0.0-20.68-3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,,<font color='grey'>coh2</font>,,html-keyboard-response,336,591778,0.0-20.69-0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,337,592031,0.0-20.69-1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,1052.644999930635,,75.0,RDK,338,593085,0.0-20.69-2.69,,True,"k,p",k,4000.0,True,2.0,100.0,1.0,"90,90","0.16164415303312332,0",0.0,2.0,7.0,2.0,140.0,550.0,"white,black",gray,2.0,4.0,2.0,16.56706349199845,"[29.45000003091991,7.960000075399876,15.2749998960644,15.200000023469329,10.620000073686242,15.810000011697412,15.98499994724989,17.384999897331,16.97500003501773,15.945000108331442,16.509999986737967,16.919999849051237,16.405000118538737,17.435000045225024,16.364999813959002,16.210000030696392,16.925000119954348,16.820000018924475,16.395000042393804,17.134999856352806,15.98499994724989,16.340000089257956,18.069999990984797,16.340000089257956,16.534999944269657,15.840000007301569,17.149999970570207,16.534999944269657,16.59000013023615,16.869999933987856,16.43499988131225,16.660000197589397,17.07499986514449,17.225000075995922,16.259999945759773,18.214999930933118,15.26500005275011,15.464999945834279,17.170000122860074,16.694999998435378,20.41499991901219,12.615000130608678,16.940000001341105,16.499999910593033,17.77500007301569,16.5049999486655,15.780000016093254,16.700000036507845,16.44999999552965,16.499999910593033,17.75999995879829,15.795000130310655,16.319999936968088,17.234999919310212,16.925000119954348,17.08999997936189,15.929999994114041,16.490000067278743,16.829999862238765,16.814999980852008,17.23999995738268,17.570000141859055,15.099999960511923]",63.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
339,,<h2 style='background: white;padding: 10px;'> <font color='green'>Correct! </font> </h2>,,html-keyboard-response,339,593640,0.0-20.69-3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,,<font color='grey'>coh1</font>,,html-keyboard-response,340,594048,0.0-20.70-0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,341,594317,0.0-20.70-1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,1527.7100000530481,,75.0,RDK,342,595846,0.0-20.70-2.70,,True,"k,p",k,4000.0,True,2.0,100.0,1.0,"90,90","0.12211527730066064,0",0.0,2.0,7.0,2.0,140.0,550.0,"white,black",gray,2.0,4.0,2.0,16.96792134774451,"[46.2050000205636,14.484999934211373,16.890000086277723,23.289999924600124,11.679999995976686,12.530000181868672,17.31499982997775,25.790000101551414,13.024999992921948,11.974999913945794,14.870000071823597,16.774999909102917,27.490000007674098,11.895000003278255,12.19499995931983,15.715000219643116,17.199999885633588,16.860000090673566,16.115000005811453,16.45999983884394,16.490000067278743,16.659999964758754,17.14499993249774,16.509999986737967,17.01500010676682,18.72000005096197,15.739999944344163,14.785000123083591,16.84999978169799,17.08500017412007,17.56999990902841,15.205000061541796,17.0499999076128,17.274999991059303,23.610000032931566,16.270000021904707,12.300000060349703,13.044999912381172,17.394999973475933,26.904999976977706,13.46500008367002,11.415000073611736,14.364999951794744,17.21499999985099,22.63000002130866,13.999999966472387,12.905000010505319,16.509999986737967,17.290000105276704,17.704999772831798,15.955000184476376,16.534999944269657,16.019999980926514,16.539999982342124,17.93500012718141,16.364999813959002,16.25500014051795,15.909999841824174,17.059999983757734,17.09500001743436,17.850000178441405,19.879999803379178,12.205000035464764,16.345000127330422,16.439999919384718,18.2799999602139,26.740000117570162,10.580000001937151,12.014999985694885,15.810000011697412,28.634999878704548,11.515000136569142,11.924999998882413,14.579999959096313,16.659999964758754,17.389999935403466,16.75000018440187,16.499999910593033,16.670000040903687,16.04999997653067,18.13500002026558,15.815000049769878,16.47999999113381,16.58499985933304,16.47000014781952,16.619999893009663,17.819999950006604,16.075000166893005,17.76999980211258]",89.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
343,,<h2 style='background: white;padding: 10px;'> <font color='green'>Correct! </font> </h2>,,html-keyboard-response,343,596399,0.0-20.70-3.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,,<font color='grey'>coh2</font>,,html-keyboard-response,344,597003,0.0-20.71-0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,345,597255,0.0-20.71-1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,2895.784999942407,,80.0,RDK,346,600153,0.0-20.71-2.71,,True,"k,p",p,4000.0,True,2.0,100.0,1.0,"-90,-90","0.16164415303312332,0",0.0,2.0,7.0,2.0,140.0,550.0,"white,black",gray,2.0,4.0,2.0,16.683815028303105,"[38.514999905601144,14.144999906420708,12.84000021405518,23.50999996997416,11.979999952018261,8.935000048950315,12.404999928548932,20.419999957084656,13.844999950379133,14.495000010356307,15.425000106915832,15.774999978020787,17.225000075995922,16.8399999383837,16.694999998435378,15.404999954625964,17.125000013038516,16.78499998524785,17.010000068694353,16.829999862238765,15.565000008791685,17.445000121369958,16.850000014528632,16.844999976456165,21.96500007994473,11.814999859780073,15.210000099614263,16.709999879822135,17.690000124275684,19.59999999962747,13.19499989040196,15.950000146403909,16.799999866634607,17.489999998360872,19.1900001373142,15.909999841824174,15.460000140592456,15.759999863803387,16.869999933987856,25.160000193864107,11.969999875873327,11.935000075027347,16.924999887123704,17.18500000424683,29.375000158324838,8.344999980181456,13.215000042691827,15.314999967813492,16.829999862238765,26.710000121966004,12.529999949038029,12.265000026673079,15.209999866783619,17.15000020340085,17.675000010058284,21.939999889582396,13.99499992839992,12.534999987110496,16.410000156611204,19.79999989271164,17.51000015065074,15.349999768659472,15.485000098124146,17.484999960288405,14.755000127479434,17.46500004082918,16.80999994277954,16.485000029206276,16.029999824240804,16.04000013321638,17.139999894425273,16.99999999254942,15.980000142008066,16.790000023320317,16.444999957457185,17.294999910518527,17.54499995149672,20.819999976083636,11.81000005453825,16.234999988228083,16.56999997794628,17.01500010676682,17.489999998360872,16.894999891519547,16.195000149309635,16.019999980926514,17.32999994419515,19.1750000230968,13.335000025108457,16.395000042393804,17.250000033527613,16.564999939873815,22.84500002861023,12.274999869987369,14.424999943003058,16.840000171214342,16.564999939873815,19.340000115334988,15.48999990336597,16.189999878406525,15.515000093728304,16.340000089257956,18.479999853298068,16.060000052675605,16.07000012882054,18.199999816715717,15.045000007376075,16.900000162422657,17.454999964684248,16.474999953061342,15.52999997511506,16.675000078976154,17.379999859258533,16.580000054091215,18.034999957308173,19.205000018700957,12.190000154078007,16.574999783188105,17.165000084787607,19.035000121220946,17.50499987974763,13.220000080764294,16.62499993108213,17.079999903216958,17.32000010088086,17.285000067204237,14.724999899044633,17.08999997936189,17.100000055506825,24.854999966919422,12.559999944642186,12.564999982714653,15.970000065863132,17.505000112578273,24.734999984502792,11.944999918341637,12.480000033974648,16.499999910593033,17.30499998666346,26.695000007748604,11.045000050216913,14.2000000923872,15.164999989792705,15.959999989718199,17.07499986514449,17.80000003054738,15.980000142008066,15.929999994114041,16.679999884217978,17.084999941289425,16.930000158026814,16.95999992080033,16.150000039488077,16.62499993108213,16.12000004388392,17.620000056922436,16.559999901801348,18.87000002898276,13.35499994456768,16.88000001013279,17.665000166743994,16.639999812468886,19.640000071376562,12.259999988600612,17.165000084787607,17.0650000218302,17.164999851956964,21.004999987781048,11.880000121891499,15.759999863803387,17.980000004172325,16.075000166893005,17.354999901726842]",173.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
347,,<h2 style='background: white;padding: 10px;'> <font color='green'>Correct! </font> </h2>,,html-keyboard-response,347,600708,0.0-20.71-3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,,<font color='grey'>coh1</font>,,html-keyboard-response,348,601117,0.0-20.72-0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,349,601383,0.0-20.72-1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,1904.674999881536,,75.0,RDK,350,603289,0.0-20.72-2.72,,True,"k,p",k,4000.0,True,2.0,100.0,1.0,"90,90","0,0.12211527730066064",0.0,2.0,7.0,2.0,140.0,550.0,"black,white",gray,2.0,4.0,2.0,16.743982301415063,"[33.589999889954925,13.160000089555979,14.20999993570149,25.810000021010637,12.164999963715672,13.135000132024288,15.644999919459224,13.169999932870269,18.350000027567148,16.044999938458204,16.754999989643693,15.775000210851431,16.444999957457185,18.004999961704016,16.14500000141561,24.394999956712127,13.269999995827675,12.649999931454659,17.72500015795231,22.374999942258,12.524999910965562,15.730000101029873,14.900000067427754,16.229999950155616,17.839999869465828,15.684999991208315,16.770000103861094,16.34499989449978,16.570000210776925,17.484999960288405,15.969999833032489,16.40000008046627,16.525000100955367,16.949999844655395,17.11000013165176,16.799999866634607,21.440000040456653,11.924999998882413,15.72000002488494,16.899999929592013,17.340000020340085,20.905000157654285,11.879999889060855,16.28999994136393,16.64000004529953,18.554999958723783,22.280000150203705,11.754999868571758,13.879999984055758,17.394999973475933,17.395000206306577,21.704999962821603,11.93999988026917,15.570000046864152,16.090000048279762,23.76500004902482,14.014999847859144,14.530000044032931,15.210000099614263,16.164999920874834,18.63999990746379,15.36000007763505,16.73500007018447,17.514999955892563,15.064999926835299,16.78499998524785,17.77500007301569,15.840000007301569,17.85499998368323,15.180000104010105,16.74499991349876,17.659999895840883,24.905000114813447,12.749999994412065,14.445000095292926,13.614999828860164,24.265000130981207,12.9549999255687,16.460000071674585,14.58499999716878,14.659999869763851,17.28000002913177,16.64000004529953,16.515000024810433,16.709999879822135,16.605000011622906,29.74500018171966,13.084999984130263,13.269999995827675,15.244999900460243,19.964999984949827,13.11499997973442,14.2000000923872,14.689999865368009,17.020000144839287,16.46499987691641,17.514999955892563,15.72000002488494,16.795000061392784,16.82500005699694,16.47999999113381,16.66500000283122,16.66500000283122,16.580000054091215,16.814999980852008,17.0499999076128,16.21500006876886,16.730000032112002,16.419999999925494,17.11999997496605,16.379999928176403,16.509999986737967,17.29500014334917]",113.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
351,,<h2 style='background: white;padding: 10px;'> <font color='green'>Correct! </font> </h2>,,html-keyboard-response,351,603845,0.0-20.72-3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,,<font color='grey'>coh2</font>,,html-keyboard-response,352,604265,0.0-20.73-0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,353,604518,0.0-20.73-1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,1005.6949998252094,,75.0,RDK,354,605527,0.0-20.73-2.73,,True,"k,p",k,4000.0,True,2.0,100.0,1.0,"90,90","0,0.16164415303312332",0.0,2.0,7.0,2.0,140.0,550.0,"black,white",gray,2.0,4.0,2.0,17.035517243443635,"[32.24000008776784,19.55999992787838,12.68000015988946,17.774999840185046,11.440000031143427,13.155000051483512,15.015000011771917,19.524999894201756,14.13000002503395,15.73500013910234,17.0499999076128,17.514999955892563,17.020000144839287,15.859999926760793,16.940000001341105,15.625,17.059999983757734,17.660000128671527,15.759999863803387,20.47999994829297,12.940000044181943,16.195000149309635,17.22499984316528,16.80999994277954,19.99500021338463,14.924999792128801,14.775000046938658,16.275000059977174,17.130000051110983,16.254999907687306,16.670000040903687,16.74499991349876,16.754999989643693,17.480000155046582,22.089999867603183,11.799999978393316,15.134999994188547,16.915000043809414,20.23000014014542,14.36999998986721,15.88999992236495,16.899999929592013,15.565000008791685,17.020000144839287,16.629999969154596,39.38500001095235,14.25999985076487,14.60000011138618,16.45500003360212,24.784999899566174,11.595000047236681,12.700000079348683,16.029999824240804,17.850000178441405,20.189999835565686,12.70500011742115,15.63499984331429,16.925000119954348]",58.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
355,,<h2 style='background: white;padding: 10px;'> <font color='green'>Correct! </font> </h2>,,html-keyboard-response,355,606085,0.0-20.73-3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,,<font color='grey'>coh1</font>,,html-keyboard-response,356,606591,0.0-20.74-0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,357,606843,0.0-20.74-1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,1850.495000137016,,75.0,RDK,358,608696,0.0-20.74-2.74,,True,"k,p",k,4000.0,True,2.0,100.0,1.0,"90,90","0.10300065820841045,0",0.0,2.0,7.0,2.0,140.0,550.0,"white,black",gray,2.0,4.0,2.0,16.81339449608066,"[35.44000000692904,14.394999947398901,24.615000002086163,13.8499999884516,12.34500017017126,14.944999944418669,15.899999998509884,19.15000006556511,14.644999988377094,15.784999821335077,17.360000172629952,21.349999820813537,12.845000019297004,15.254999976605177,16.3250002078712,27.344999834895134,13.715000124648213,12.669999850913882,13.690000167116523,16.05999981984496,16.70500007458031,16.890000086277723,16.919999849051237,18.34499998949468,16.23000018298626,15.099999960511923,16.66500000283122,16.97500003501773,16.57500001601875,16.374999890103936,16.465000109747052,18.204999854788184,20.57499997317791,13.419999973848462,14.635000145062804,16.379999928176403,17.87999994121492,25.75500006787479,12.45000003837049,12.635000050067902,15.029999893158674,16.814999980852008,16.270000021904707,16.925000119954348,16.094999853521585,16.844999976456165,16.915000043809414,17.23999995738268,16.720000188797712,19.59999999962747,13.724999967962503,15.974999871104956,17.755000153556466,16.1549998447299,18.930000020191073,14.214999973773956,16.509999986737967,17.345000058412552,20.715000107884407,15.059999888762832,16.10499992966652,14.945000177249312,16.644999850541353,22.194999968633056,13.93500017002225,14.759999932721257,24.655000073835254,21.269999910145998,14.135000063106418,12.889999896287918,18.98499997332692,10.879999957978725,12.675000121816993,16.88000001013279,24.495000019669533,11.599999852478504,12.340000132098794,16.994999954476953,17.370000015944242,22.09499990567565,12.955000158399343,14.36999998986721,16.499999910593033,16.765000065788627,18.75999988988042,14.995000092312694,17.045000102370977,16.72999979928136,15.684999991208315,17.955000046640635,15.98499994724989,17.010000068694353,15.610000118613243,17.02499995008111,17.724999925121665,15.645000152289867,16.494999872520566,16.910000005736947,16.284999903291464,17.385000130161643,16.899999929592013,22.379999980330467,11.735000181943178,14.919999986886978,16.605000011622906,18.564999802038074,22.94000005349517,13.939999975264072,13.285000110045075]",109.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
